Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
2,0,0,0,http://scholarships-tips.blogspot.com/2010/03/sri-lanka-universities.html,International Scholarships: Sri Lanka Universities,24,63,http://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Content",,3/11/2017 17:04,8/5/2021 12:39,,en,0,0,,36
2,1,3,0,http://school.lxpgw.com/18221,??????????University of Peradeniya????????????????????????-?????-?????,29,3,http://www.pdn.ac.lk/,,http://www.pdn.ac.lk,,Nofollow,,6/11/2020 17:39,8/3/2021 16:43,,zh-cn,0,0,,2
2,3,4,0,http://sdzklm.com/en/alumni/almo/pastalmo/almos2010/10-04/,"April ’10 | National Graduate Institute for Policy Studies (GRIPS)_?????,????????",90,27,http://www.pdn.ac.lk/,or a lecturer in that field (I did so in,University of Peradeniya,for several months before I “accidentally” join the public sector,"Dofollow, Content",,4/8/2021 18:53,8/13/2021 23:10,,,0,0,,16
2,0,0,0,http://seventhsealstudios.blogspot.com/p/reviews.html,Seventh Seal Studio: Reviews,66,13,http://arts.pdn.ac.lk/classical/image/quotationMarks.png,,,,"Dofollow, Image",,4/20/2021 19:04,8/18/2021 16:58,,en,0,0,,7
2,0,2,0,http://shalika.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 11:02,8/18/2021 11:02,,en,0,0,,450
2,0,3,0,http://sithuwilihanthana.blogspot.com/2012/10/blog-post_20.html,???????? ??????: ???????? ????????? ???...,78,208,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/resources/pg/faculty2.jpg,,,,"Dofollow, Image",,4/20/2018 12:26,8/6/2021 15:52,,,0,0,,105
2,8,6,0,http://slinkingtowardretirement.com/?p=212468,BBC – Earth – Dwarf elephant beats up big rival – Slinking Toward Retirement,57,154,http://www.pdn.ac.lk/vet/vet/departments/bvs/staff/Dr. Nilmini Jayasena.html,"the time, I didn’t even notice it was a dwarf,”",Nilmini Jayasena,"from the University of Peradeniya in Sri Lanka, who saw","Dofollow, Content",,4/9/2015 3:53,3/31/2021 6:13,,en,0,0,,66
2,0,0,0,http://sportspsychologisttoday.blogspot.com/2012/10/sports-psychologist-job-prospects.html,Sports Psychologist: Sports Psychologist Job Prospects,135,41,http://www.pdn.ac.lk/eng/old/mechanical/menu/class/downloads/notes/Introd. Ergo.ppt,,INTRODUCTION TO ERGONOMICS - University Of Peradeniya,,Dofollow,,6/10/2016 3:37,8/6/2021 6:28,,en,0,0,,24
2,59,11,2,http://sri-lanka.eenpunt.nl/,Sri-lanka informatie op eenpunt.nl,40,728,http://www.pdn.ac.lk/,,Pdn,,Dofollow,,5/4/2017 20:07,8/16/2021 17:56,,,0,0,,395
2,41,9,0,http://sri-lanka.funspot.nl/,sri lanka - funspot.nl,40,494,http://www.pdn.ac.lk/,,Pdn,,Dofollow,,2/27/2017 5:10,8/16/2021 15:57,,,0,0,,280
2,0,0,0,http://srilanka-university.blogspot.com/p/sri-lanka-university-official-websites.html,Sri Lanka University : Sri lanka university Official websites,3,30,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/6/2021 23:06,8/12/2021 17:13,,en,0,0,,17
2,3,5,0,http://srilankamuslims.lk/???????-???????-????????/,??????? ??????? ?????????? ???????? ????????? ????????????? ??????????????. » Sri Lanka Muslim,42,4,http://www.pdn.ac.lk/cdce ???? ???????????????? ?????? 0812392218/,"????? ??????????? ????????????????????, ????????? ????? ??????? ???????? ?????? ????????? ???????????",www.pdn.ac.lk/cdce ???? ???????????????? ?????? 0812392218/,0812392222 ???? ???????? ??????????????? ????????????? ????????????? ????????.,"Dofollow, Content",,5/28/2015 9:28,3/18/2021 12:45,,ta,0,0,,4
2,4,8,2,http://ssagara.blogspot.com/2007/03/foss-ed-kandy-wow.html,FOSS-ed Kandy | sagara's Blog,121,78,http://www.pdn.ac.lk/csup/foss,Wow ……. We had very successful two day event,FOSS-ed Kand,"y , this is the biggest event organized by the",Dofollow,,12/31/2020 15:03,8/13/2021 8:41,,en,0,0,Yes,24
2,0,2,0,http://sushila.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 2:11,8/18/2021 2:11,,en,0,0,,451
2,0,0,0,http://tamilmoviescollection.weebly.com/29802990300729963021-29512979301629912980299529693021296529953021.html,????? ??????????? - ????? ?????????????,16,390,http://www.pdn.ac.lk/,,??????? ????????..,,Dofollow,,7/9/2020 18:40,8/15/2021 23:52,,ta,0,0,,259
2,0,2,0,http://tanishqa.pw/domain-list-133,Alexa top domain list || page 133,449,906,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 23:40,8/16/2021 23:40,,en,0,0,,451
2,16,7,0,http://tatu.us/directory/index.php/Reference/Education/Colleges_and_Universities/Asia/Sri_Lanka/,Reference: Education: Colleges_and_Universities: Asia: Sri_Lanka,7,50,http://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Content",,10/20/2016 2:24,8/4/2021 11:18,,en,0,0,,16
2,0,0,0,http://teacherstrainingcollegeendare.blogspot.com/2016/11/teachers-training-college-maharagama.html,Teachers Training College: Teachers Training College Maharagama Sri Lanka,66,34,http://www.pgis.pdn.ac.lk/,,POSTGRADUATE CERTIFICATE IN SCIENCE EDUCATION,,"Dofollow, Content",,6/17/2020 21:24,8/6/2021 11:08,,en,0,0,,23
2,0,0,0,http://teacherstrainingcollegenahoda.blogspot.com/2015/11/teachers-training-college-maharagama.html,Teachers Training College: Teachers Training College Maharagama Sri Lanka,64,33,http://www.pgis.pdn.ac.lk/,,POSTGRADUATE CERTIFICATE IN SCIENCE EDUCATION,,"Dofollow, Content",,6/13/2020 0:49,8/10/2021 0:53,,en,0,1,,22
2,0,0,0,http://techgozip.blogspot.com/2011/03/arunalla-program.html,Arunalla Program - Techgozip,45,34,http://www.pdn.ac.lk/,which carried out by the engineering students of University of,Peradeniya,.,Dofollow,,6/23/2019 12:53,7/29/2021 3:31,,,0,0,,19
2,0,0,0,http://tennessee-scholarships.blogspot.com/2011/10/list-of-universities-in-srilanka.html,Tennessee Scholarships: List of Universities in SriLanka,129,137,http://www.pdn.ac.lk/,,Homepage,,Nofollow,,6/5/2020 1:39,8/11/2021 20:44,,vi,0,0,,39
2,0,0,1,http://thegreatuop.blogspot.com/,University of Peradeniya,3,4,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,"Nofollow, Content",,4/10/2019 7:48,8/18/2021 17:23,,en,0,0,,3
2,0,0,0,http://theoryfreak.blogspot.com/2014/09/meditatation-is-way.html,Meditatation is the way,235,18,http://arts.pdn.ac.lk/pali/sumana_rath.html,"explain why), from three great teachers: Professor Sumana Ratnayaka (",www.pdn.ac.lk/arts/pali/sumana_rath.html,"), Mr. Gamini Priyantha, and Mr. Vipula Wanigasekara.","Dofollow, Content",,7/6/2020 13:24,7/24/2021 12:08,,en,0,0,,7
2,1,8,2,http://thilakasitha.blogspot.com/2016/07/1.html,"???? ??? : ?????????? ?????? ???????? ??????? ???? ??? - ?????? ???????, ????????, ??????? ????? ????? -1",98,45,http://www.pdn.ac.lk/services/studentservice/hostels.php,,?? ???????? ??? ??????????? ?????????,,Nofollow,,7/7/2020 1:24,8/16/2021 9:43,,si,0,0,,6
2,71,11,1,http://tnr.kpi.ua/index.php/ua/menupartnership-ua/menuforeignpartners-ua,?????????? ????????,131,25,http://www.pdn.ac.lk/,,??????? ?? ???????? ????????????,,Dofollow,,5/24/2020 0:07,8/18/2021 13:09,,uk,0,0,,19
2,74,11,0,http://tools.360changshi.com/daxue/haiwai.html,????_?????????????????????????_360????,169,1625,http://www.pdn.ac.lk/,,University of Peradeniya,,Nofollow,,1/13/2021 22:41,6/23/2021 19:08,,zh-cn,0,0,,817
2,0,1,0,http://topworldsites.info/world-2012/Universities_world_15.htm,Universities - Best Websites Directory,8,604,http://pdn.ac.lk/,,pdn.ac.lk,,Dofollow,,7/14/2021 11:13,8/5/2021 2:21,,,0,0,,313
2,0,0,0,http://undergraduatedegree.blogspot.com/2010/02/universities-in-sri-lanka.html,Undergraduate Degree: Universities in Sri Lanka,325,123,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/18/2018 22:12,8/18/2021 16:58,,en,0,0,,30
2,0,0,1,http://university-links.blogspot.com/p/asia.html,University Links: Asia - ????,10,2772,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/19/2018 11:59,8/13/2021 8:13,,el,0,0,,1657
2,0,0,0,http://universitydegreeonline.blogspot.com/2010/02/universities-in-sri-lanka.html,University Degree Online: Universities in Sri Lanka,185,123,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/21/2018 15:14,8/8/2021 20:07,,en,0,0,,30
2,0,0,0,http://universityjobszosanme.blogspot.com/2017/07/university-jobs-vacancies.html,University Jobs: University Jobs Vacancies,80,55,http://www.pdn.ac.lk/uop/jobs/documents/Professor_26_06_2011.pdf,,UNIVERSITY OF PERADENIYA - Pdn.ac.lk,,Dofollow,,2/27/2019 22:44,7/30/2021 10:37,,en,0,0,,35
2,0,0,0,http://uniworldwide.com/country.asp?region=Sri Lanka,Center for Global Education | World Wide Colleges and Universities | Select a Country of Your Destination,9,20,http://www.pdn.ac.lk/,,University of Peradeniya – International Relations button,,"Dofollow, Image",,5/5/2019 22:58,8/3/2021 12:15,,,0,0,,8
2,0,0,0,http://usascholarshipsearch.blogspot.com/2010/02/universities-in-sri-lanka.html,Usa Scholarship Search: Universities in Sri Lanka,328,125,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,7/27/2019 23:21,8/9/2021 5:56,,en,0,0,,28
2,7,7,1,http://vidya-gaweshana.blogspot.com/2015/05/blog-post_16.html,????? ????????? ???? ?? ?????? ?????????/?????? ??????? ????? ????? ??? ?????????? ????? ??? ??????.,9,6,http://www.pdn.ac.lk/sci/geology/contactPages/contactCBD.htm,??????? ?????????? ????? ??????? ??????? ?????? ????????? ??????????????? ????????? ?????,???? ??????,??????. ????? ?????? ??????? ????????? ? ??????? ???????????? ??????? ?? ?????,"Dofollow, Content",,4/27/2016 21:26,8/6/2021 6:44,,si,0,0,,3
2,0,0,0,http://vocationaltrainingotovim.blogspot.com/2015/04/,Vocational Training: April 2015,98,158,http://www.pdn.ac.lk/agri1/depts/Crop_temp/CV_KWN_Arachchci.pdf,,KETIPE ARACHCHIGE WASANA NETHRANJALI KETIPE ARACHCHI - Pdn.ac.lk,,Dofollow,,4/24/2018 21:50,8/17/2021 16:34,,en,0,0,,78
2,4,5,0,http://waspmonoi.blogspot.com/2017/07/wasp-infestation.html,Wasp: Wasp Infestation,85,63,http://www.pdn.ac.lk/cjsbs/text/Pp. 156-163 (wasp).pdf,,RAPID SURVEY OF DAMAGE DUE TO GALL WASP INFESTATION IN A ...,,Dofollow,,9/26/2018 17:52,8/15/2021 5:33,,en,0,0,,43
2,77,13,2,http://web.ntnu.edu.tw/~t21015/B-websites93.htm,????,0,280,http://www.pdn.ac.lk/,,http://www.pdn.ac.lk/,,Dofollow,,12/15/2013 1:20,6/4/2021 23:08,,,0,0,,178
2,81,12,1,http://web.tiscali.it/vats_/un_asia.htm,Università in Europa,10,704,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,11/30/2020 9:28,8/2/2021 12:51,,,0,0,,415
2,0,0,0,http://websitesworld.top/Sri_Lanka.htm,Sri Lanka - WEBSITESWORLD - Web Portal Website Directory World List B2B B2C Marketplace Breaking News worldwide,208,50,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,5/23/2019 2:02,8/3/2021 13:39,,,0,0,,31
2,2,5,0,http://wiki.medicinalplants-uses.com/index.php/Schumacheria_castanaefolia,Schumacheria castanaefolia - Encyclopedia of Medicinal Plants,39,25,http://www.pdn.ac.lk/purse/Proceedings/2011/ns/ns_24.pdf,,http://www.pdn.ac.lk/purse/Proceedings/2011/ns/ns_24.pdf,,Nofollow,,7/29/2021 5:43,7/29/2021 5:43,,en,0,0,,8
2,2,4,0,http://wikippe.e-do-match.com/index.php?title=???????,??????? - Wikippe,75,9,http://www.pdn.ac.lk/,,????????????,??????:Ref-en,Nofollow,,7/28/2020 10:10,7/28/2021 13:56,,en,0,0,,4
2,0,2,0,http://woodrush.com/Pages/links/Rest of the World Links.htm?link=RW,Institution of Civil Engineers :: Links :: Rest of the World Links,5,69,http://www.pdn.ac.lk/,,"University of Peradeniya, Sri Lanka",,Dofollow,,8/16/2013 4:16,8/14/2021 21:33,,,0,0,,43
2,0,0,1,http://worlduniversitylist.blogspot.com/2008/12/sri-lanka.html,World Universty List: Sri Lanka,109,41,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,12/2/2017 21:04,8/10/2021 20:55,,,0,0,,25
2,0,0,0,http://wpa-genetics.org/mem-lk.html,ConLiGen,50,1,http://med.pdn.ac.lk/,,"Faculty of Medicine, University of Peradeniya",,Dofollow,,7/1/2016 18:09,8/10/2021 3:49,,,0,0,,1
2,33,8,0,http://www.1think.com.cn/thinktanklinks/Default.php?SelectCategorie=%B9%FA%CD%E2%B4%F3%D1%A7,????--??????,33,1375,http://www.pdn.ac.lk/,,???????,,Dofollow,,2/6/2015 9:38,8/5/2021 3:11,,,0,0,,698
2,19,7,0,http://www.agrima.pw/domain-list-133,Alexa top domain list || page 133,472,906,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 18:37,8/18/2021 18:37,,en,0,0,,451
2,5,8,1,http://www.allwebsites.net/domain-list-160,Alexa top domain list || page 160,1918,2410,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/25/2021 13:14,8/17/2021 12:03,,en,0,0,,1221
2,2,4,0,http://www.anvita.pw/domain-list-133,Alexa top domain list || page 133,478,908,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 2:08,8/18/2021 2:08,,en,0,0,,451
2,2,4,0,http://www.ashwini.pw/domain-list-133,Alexa top domain list || page 133,471,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/17/2021 10:51,8/17/2021 10:51,,en,0,0,,451
2,13,6,0,http://www.avonpclk.com/news/seminar-on-molecular-biology-at-university-of-peradeniya/,Seminar on Molecular Biology at University of Peradeniya,62,4,http://www.pdn.ac.lk/,A seminar was organized at the,University of Peradeniya,to disseminate knowledge and awareness on Avon best practices in,Dofollow,,8/4/2018 16:55,8/17/2021 3:45,,en,0,0,,3
2,29,8,0,http://www.campusprogram.com/universities/Sri_Lanka.html,Universities and Colleges in Sri Lanka - CampusProgram.com,9,22,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,10/11/2013 18:42,8/1/2021 7:32,,,0,0,,10
2,3,5,0,http://www.cjtaisangha.com/en/links/,Links,66,43,http://ahs.pdn.ac.lk/index,,">>> University of Peradeniya, Sri Lanka",,"Dofollow, Image",,6/21/2019 15:13,12/8/2020 20:14,,en,0,0,,31
2,25,7,0,http://www.conligen.org/mem-lk.html,ConLiGen,50,1,http://med.pdn.ac.lk/,,"Faculty of Medicine, University of Peradeniya",,Dofollow,,6/29/2016 5:16,8/9/2021 0:01,,,0,1,,1
2,37,9,1,http://www.conscientiabeam.com/editors/editor-list.html,Conscientia Beam || conscientiabeam.com,69,2444,http://sci.pdn.ac.lk/botany/staff/contactPerera.php,,,,"Dofollow, Image",,9/8/2018 3:53,8/17/2021 7:19,,,0,6,,227
2,38,8,0,http://www.cssqt.com/bm/shcx/dxwz/,????,79,2734,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/15/2021 12:06,8/13/2021 4:04,,,0,0,,1686
2,1,4,0,http://www.ctcinsulator.com/en/newsshow.php?id=1408&sortid=,CTC INSULATOR-Ageing of Silicone Rubber Insulators in Coastal and Inland Tropical Environment,21,1,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/staff/Papers/Paper.pdf?origin=publication_detail,,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/staff/Papers/Paper.pdf?origin=publication_detail,,"Dofollow, Content",,9/3/2020 2:55,8/15/2021 1:32,,,0,0,,1
2,83,12,0,http://www.cuhk.edu.hk/med/mic/Education/AlumniMessage.html,The Chinese University of Hong Kong.,30,1,http://med.pdn.ac.lk/departments/microbiology/staff/veranja.html,,http://med.pdn.ac.lk/departments/microbiology/staff/veranja.html,,Dofollow,,1/12/2020 14:01,7/17/2021 7:12,,,0,0,,1
2,4,5,0,http://www.doc-live.com/view/RSQD0HeAQN5WGABX1chLJ50paclLJpeD2I2LKO2L3ylMvghLKReHaOvLJW6qaOzWvMbMKx9qJqaLlHmGvHlHlHlH2cdnv5wpJRhoaNhrKtyZyAlLKDyZyAwoaElMvHlH3SlL25yM3clLJqILaclWGWGD0HyZyAvM3IlMJAhqUWzWGWGpTWbMJMlWGWGD0H0ZQxhL3Sm01N50O104Q,PR 409: Management Principles and Economics at DOC-Live - Queen of DOC Search engine,3,2,http://www.pdn.ac.lk/eng/pages/departmentHome/PR/otherpages/course/PR409.pdf,,http://www.pdn.ac.lk/eng/pages/departmentHome/PR/otherpages/course/PR409.pdf,,Nofollow,,1/20/2021 5:24,8/5/2021 23:45,,,0,0,,2
2,76,13,0,http://www.ee.iitm.ac.in/PEDES2018/committee/,Committees – PEDES2018,39,45,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/staff/ProfJBE.html,,Janaka Ekanayake,,Dofollow,,9/4/2020 2:47,7/13/2021 4:39,,en,0,0,,31
2,46,9,0,http://www.gifte.de/Gifttiere/praescutata_viperina.htm,Praescutata viperina,59,42,http://www.pdn.ac.lk/socs/zaup/reptiles/images/snake1/snakes_of_sri_lanka.pdf,,Checklist of the snakes of Sri Lanka,,Dofollow,,4/19/2018 22:55,8/16/2021 15:18,,,0,0,,13
2,0,3,0,http://www.haocha123.com/daxue/haiwai.html,????_????_??123,86,1627,http://www.pdn.ac.lk/,,University of Peradeniya,,Nofollow,,7/14/2021 10:30,8/9/2021 3:08,,,0,0,,819
2,26,7,0,http://www.healthysense.com/Philosophy/Academic_Departments/Asia/Perideniya_University:__Department_of_Philosophy_and_Psychology_L12111/,Perideniya University: Department of Philosophy and Psychology - Details for: Philosophy: Academic Departments: Asia: Perideniya University: Department of Philosophy and Psychology,9,7,http://arts.pdn.ac.lk/phil/phil.html,URL:,http://www.pdn.ac.lk/arts/phil/phil.html,,Nofollow,,9/12/2016 2:39,8/8/2021 5:52,,,0,0,,3
2,30,8,0,http://www.ichemc.ac.lk/ichemc/faculty-staff/,Academic Staff - Institute of Chemistry,120,8,http://sci.pdn.ac.lk/chemistry/staff/contactNarmal.php,,Prof. H. M. D. N. Priyantha,,Dofollow,,3/8/2021 4:55,8/8/2021 17:01,,en,0,0,,7
2,42,9,0,http://www.ikuska.com/asia/univer.htm,,14,324,http://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Content",,4/17/2018 19:24,4/24/2020 19:14,,,0,0,,175
2,7,11,4,http://www.indiansociety.in/domain-list-160,Alexa top domain list || page 160,1582,2409,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/23/2021 23:16,8/18/2021 0:49,,en,0,0,,1221
2,40,8,0,http://www.irrigationdept.sp.gov.lk/spidmis/index.php?page=home&hmmenu=2-20160105-225622.html&actn=nesnevn,SPID-MIS,11,11,http://www.pdn.ac.lk/,,UoPDN,,"Dofollow, Image",,2/26/2017 16:57,9/29/2020 8:58,,,0,0,,6
2,0,2,0,http://www.kavita.pw/domain-list-133,Alexa top domain list || page 133,473,906,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 17:52,8/16/2021 17:52,,en,0,0,,451
2,0,0,0,http://www.kgmwalazhar.sch.lk/html/Links.html,:::: Important Links,14,38,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,11/16/2017 11:22,4/7/2021 20:16,,,0,0,,21
2,61,10,0,http://www.libdex.com/country/sri_lanka/peradeniya/library_25962.html,"University of Peradeniya library, Peradeniya, Sri Lanka – Academic library – Libdex.com",12,4,http://www.pdn.ac.lk/services/library.html,Website:,http://www.pdn.ac.lk/services/library.html,,Dofollow,,6/10/2019 2:24,8/7/2021 18:10,,,0,1,,2
2,7,9,2,http://www.list.net.in/domain-list-160,Alexa top domain list || page 160,1392,2410,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/24/2021 15:42,8/17/2021 11:11,,en,0,0,,1221
2,5,5,0,http://www.mega-net.net/work_and_money/companies/computers_and_it/software/operating_systems/linux/usergroups/international,International : Usergroups : Linux - Mega Net,11,6,http://www.lklug.pdn.ac.lk/,,http://www.lklug.pdn.ac.lk/,,Dofollow,,3/20/2017 23:52,8/8/2021 4:15,,,0,0,,4
2,76,13,0,http://www.mirror.internode.on.net/pub/ldp/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,232,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,Dofollow,,4/15/2017 10:15,4/19/2020 3:26,,,0,0,,187
2,22,7,0,http://www.namenfinden.de/s/olaf+adamczyk,"Olaf Adamczyk | Personensuche - Kontakt, Bilder, Profile & mehr!",15,52,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/staff/DRV%20Herath.html,,UOP Faculty Of Engineering - Faculty of Engineering | University of ...eng.pdn.ac.lk › departmentHome › otherpages › staff,,"Nofollow, Content",,5/22/2021 19:30,8/5/2021 15:03,,,0,0,,40
2,7,9,2,http://www.new.net.in/domain-list-160,Alexa top domain list || page 160,1418,2409,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,4/2/2021 23:42,8/17/2021 20:31,,,0,0,,1221
2,0,0,1,http://www.oddthomas.co.uk/2007/07/one-week-ago.html,One Week Ago...,109,34,http://www.pdn.ac.lk/socs/zaup/reptiles/gekkonidae.html,"wildlife around the place: water monitor lizards , crocodiles ,",geckos,... and chipmunks that apparently like cola bottles!,Dofollow,,8/28/2014 15:56,8/12/2021 15:46,,en,0,0,,19
2,1,4,0,http://www.oduboc.com/whatsup,Olivier Duboc - What's up? - Timeline and blog,54,31,http://agri.pdn.ac.lk/,,Picture,,"Dofollow, Image",,8/4/2018 16:27,8/12/2021 21:46,,en,0,0,,14
2,7,9,2,http://www.officialwebsites.in/domain-list-160,Alexa top domain list || page 160,1909,2412,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/25/2021 9:06,8/14/2021 20:21,,,0,0,,1220
2,7,9,2,http://www.one.net.in/domain-list-160,Alexa top domain list || page 160,1885,2412,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/26/2021 11:22,8/14/2021 20:39,,,0,0,,1220
2,27,7,0,http://www.paristamil.com/mobile/left_links.php,Paristamil mobile,37,268,http://www.pdn.ac.lk/,,???.?????????,,Dofollow,,1/5/2016 1:28,8/14/2021 1:04,,,0,0,,159
2,0,0,0,http://www.piglix.com/piglix/University_of_Peradeniya,University of Peradeniya - piglix.com,51,13,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,Nofollow,,8/16/2020 6:17,7/13/2021 5:16,,en,0,0,,6
2,6,9,2,http://www.punecolleges.in/domain-list-160,Alexa top domain list || page 160,1891,2415,http://www.pgis.pdn.ac.lk/,,pgis.lk,,Nofollow,,3/25/2021 4:09,8/13/2021 0:21,,,0,0,,1220
2,88,12,0,http://www.rasika1.narod.ru/lanlinks.htm,"Hi, I am Rasika Priyanga Wickramanayake - From Sri Lanka...? Many thanks for visiting my home page.!???",31,141,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,10/8/2019 21:04,6/27/2021 2:34,,en,0,2,,77
2,1,4,0,http://www.rossellaguerrieri.com/other.html,Other - ROSSELLA GUERRIERI,8,28,https://agri.pdn.ac.lk/staff/weerasinghe_kwlk.html,,Lasantha Weerasinghe,,Dofollow,,2/21/2019 12:18,8/11/2021 6:12,,,0,0,,16
2,0,3,1,http://www.savita.pw/domain-list-133,Alexa top domain list || page 133,458,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 3:21,8/18/2021 3:21,,en,0,0,,451
