Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
2,0,0,0,https://titatahu.blogspot.com/2021/06/sri-kdu-parent-portal-chinese-ymca.html,"Sri Kdu Parent Portal / Chinese YMCA Secondary School » Sri KDU Secondary School ... - May 9, 2021 by admin. - tita tahu",80,35,https://www.kdu.ac.lk/wp-content/uploads/2016/05/news/Parent’s-Day/IMG_7714.jpg,,Sri kdu parent portal login. KDU Intake 33 Celebrates their Parent's Day | KDU,,"Dofollow, Image",,6/6/2021 1:23,8/16/2021 6:50,,en,0,0,,22
2,36,10,3,https://topdomadirectory.com/website-list-1924/,website list 1924 |,14,6273,https://kdu.ac.lk/,,kdu,,Dofollow,,6/20/2021 6:26,7/26/2021 1:36,,en,0,0,,5217
2,36,10,3,https://topmillionwebdirectory.com/website-list-1924/,website list 1924 |,14,6257,https://kdu.ac.lk/,,kdu,,Dofollow,,6/21/2021 17:55,8/16/2021 16:12,,en,0,0,,5209
2,35,10,3,https://topwebdirectoy.com/website-list-1924/,website list 1924 |,14,6262,https://kdu.ac.lk/,,kdu,,Dofollow,,6/21/2021 15:09,8/17/2021 19:51,,en,0,0,,5213
2,1,4,0,https://turkishmedia.eu/2020/09/15/maritime-security-in-asia-pacific-region-under-threat/,Maritime Security in Asia-Pacific Region Under Threat | The New York Press News Agency,521,32,http://ir.kdu.ac.lk/bitstream/handle/345/1192/dss-119.pdf?sequence=1&isAllowed=y,Initiatives such as theKeselamatan dan Pembangunan(“,KESBAN,“) approach utilized a people-centric approach to deter security threats.,"Dofollow, Content",,11/24/2020 12:00,7/17/2021 4:54,,en,0,0,,14
2,0,0,0,https://tynotyifprsts.blogspot.com/2021/07/kdu-college-logo-tour-university-of.html,"Kdu College Logo : Tour University Of Wollongong Uow Malaysia Kdu University College Utropolis Glenmarie Campus Youtube - Download free kdu university college vector logo and icons in ai, eps, cdr, svg, png formats. - tynotyifprsts",92,38,https://www.kdu.ac.lk/wp-content/uploads/2021/06/uhkdu-vacancy.png,,"Equator college is now a recognised brand name as the leading art, media, and design college in northern malaysia. Kdu Kotelawala Defence University Kdu University Of Sri Lanka",,"Dofollow, Image",,7/26/2021 15:25,8/16/2021 23:30,,en,0,0,,31
2,18,7,0,https://upstandingneighbourhoods.org/university-registrar-resume-example.html,University Registrar Resume Example,12,102,http://www.kdu.ac.lk/registrar-office/images/downloads_forms/UGC_CIRCULAR_1000.png,,,,"Dofollow, Image",,4/24/2021 18:27,5/16/2021 6:43,,en,0,0,,43
2,0,0,0,https://veekanas.blogspot.com/2021/08/logo-kdu-college-university-of.html,Logo Kdu College : University Of Wollongong Malaysia Kdu : Maybe you would like to learn more about one of these? - veekanas,54,39,https://www.kdu.ac.lk/southern_campus/images/banner01a.jpg,,Check spelling or type a new query. Kotelawala Defence University Kdu University Of Sri Lanka,,"Dofollow, Image",,8/8/2021 12:53,8/8/2021 12:53,,en,0,0,,30
2,35,10,3,https://webhubdirectory.com/website-list-1924/,website list 1924 | Web Hub Directory,15,6259,https://kdu.ac.lk/,,kdu,,Dofollow,,6/22/2021 14:01,8/18/2021 7:20,,en,0,0,,5213
2,36,10,3,https://webjunctiondirectory.com/website-list-1924/,website list 1924 |,13,6252,https://kdu.ac.lk/,,kdu,,Dofollow,,6/22/2021 9:08,8/16/2021 9:10,,en,0,0,,5209
2,35,10,3,https://webrankdirectory.com/website-list-1924/,website list 1924 |,15,6264,https://kdu.ac.lk/,,kdu,,Dofollow,,6/21/2021 11:01,8/17/2021 20:56,,en,0,0,,5213
2,39,10,3,https://webranksdirectory.com/website-list-1924/,website list 1924 |,15,6259,https://kdu.ac.lk/,,kdu,,Dofollow,,6/23/2021 9:28,8/15/2021 0:33,,en,0,0,,5214
2,36,10,3,https://websitehubdirectory.com/website-list-1924/,website list 1924 |,15,6259,https://kdu.ac.lk/,,kdu,,Dofollow,,6/24/2021 7:29,8/12/2021 10:32,,en,0,0,,5209
2,44,4,0,https://websiteopedia.com/kdu.ac.lk,KDU | Kotelawala Defence University | KDU | University of Sri Lanka - Websiteopedia,27,3,https://kdu.ac.lk/,,kdu.ac.lk,#NAME?,Nofollow,,9/25/2019 7:35,7/15/2021 5:49,,en,0,0,,2
2,35,12,3,https://webworthdirectory.com/website-list-1924/,website list 1924 |,15,6261,https://kdu.ac.lk/,,kdu,,Dofollow,,6/19/2021 12:41,8/18/2021 8:53,,en,0,0,,5212
2,2,5,0,https://wonderworld.website/index.php?q=Torrens_title&lang=en,Wonderworld - Wikipedia Mobile - Encyclopedia - What is / means Torrens title,238,63,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,5/10/2021 22:49,8/7/2021 12:12,,en,0,0,,50
2,16,6,0,https://worldsciencejobs.com/sir-job-forum,"Sir Job Forum Recruiting Jul, 2021 | WorldScienceJobs.com",97,59,http://www.kdu.ac.lk/,Job Description,Kdu.ac.lk,,Nofollow,,7/25/2021 22:27,7/25/2021 22:27,,en,0,0,,38
2,70,13,3,https://worldwidetopsite.com/website-list-1924/,website list 1924 |,22,6259,https://kdu.ac.lk/,,kdu,,Dofollow,,6/4/2021 6:35,8/12/2021 20:19,,en,0,0,,5209
2,22,7,0,https://www.adscientificindex.com/scientist.php?id=341237,Jun Won Kang - AD Scientific Index 2021,12,6,https://kdu.ac.lk/,,kdu.ac.lk,,"Nofollow, Content",,7/21/2021 6:12,8/11/2021 18:48,,en,0,0,,5
2,32,8,0,https://www.anonymousite.com/search/bmes-2020,bmes 2020 | Checksheets | Office of the University Registrar ...,23,11,https://www.kdu.ac.lk/faculty-of-engineering/,Faculty of Engineering | General Sir John Kotelawala ...,,,Nofollow,,8/17/2021 14:21,8/17/2021 14:21,,en,0,0,,8
2,25,7,0,https://www.autoseobacklinks.com/search/mlearning-login,mlearning login | Access Manager - University of Michigan,22,11,https://www.kdu.ac.lk/undergraduate-courses/,Undergraduate Courses | KDU,,,Nofollow,,7/23/2021 21:46,7/23/2021 21:46,,en,0,0,,8
2,44,9,0,https://www.ciltinternational.org/news/striking-balance-greener-tomorrow/,Striking a Balance for a Greener Tomorrow - CILT,43,32,http://www.kdu.ac.lk/,"Nautical & Engineering College’s Maritime Campus , as well as",Kotelawala Defence University,"and Moratuwa University , the overall winners.","Dofollow, Content",,1/19/2021 14:20,8/9/2021 2:09,,,0,0,,18
2,32,8,0,https://www.customcraftedkeywords.com/find/bmes-2020,bmes 2020 | Class of 2020 student speaker: Jose Dolores Valdivieso ...,25,11,https://www.kdu.ac.lk/faculty-of-engineering/,Faculty of Engineering | General Sir John Kotelawala ...,,,Nofollow,,8/6/2021 0:09,8/6/2021 0:09,,en,0,0,,7
2,62,10,0,https://www.ecronicon.com/ecprm/ECPRM-10-00830.php,Welcome to ECronicon,34,143,http://ir.kdu.ac.lk/bitstream/handle/345/3088/pdfresizer.com-pdf 292-294.pdf?sequence=1&isAllowed=y,,"Wijesekara HATM., et al. ""Prevalence and Association of Overweight with Major Non-Communicable Diseases Among Elderly People Living in Kesbewa Secretariat Division, Colombo, Sri Lanka”. (2020). ?",,Dofollow,,7/25/2021 20:39,8/16/2021 15:11,,en,0,0,,25
2,8,6,0,https://www.fahnen-fanshop.de/fotw/flags/lk_jkdu.html,"General Sir John Kotelawala Defence University, Sri Lanka",9,9,http://www.kdu.ac.lk/,visit: General Sir John Kotelawala Defence University (KDU) (official website),http://www.kdu.ac.lk/,,"Dofollow, Content",,3/25/2015 2:53,8/17/2021 13:33,,,0,0,,3
2,25,7,0,https://www.fahnen-nostalgieshop.de/fotw/flags/lk_jkdu.html,"General Sir John Kotelawala Defence University, Sri Lanka",9,9,http://www.kdu.ac.lk/,visit: General Sir John Kotelawala Defence University (KDU) (official website),http://www.kdu.ac.lk/,,"Dofollow, Content",,4/25/2018 0:26,8/7/2021 15:53,,,0,0,,3
2,17,7,0,https://www.fahnenversand.de/fotw/flags/lk_jkdu.html,"General Sir John Kotelawala Defence University, Sri Lanka - Fahnen Flaggen Fahne Flagge Flaggenshop Fahnenshop Versand kaufen bestellen",13,9,http://www.kdu.ac.lk/,visit: General Sir John Kotelawala Defence University (KDU) (official website),http://www.kdu.ac.lk/,,"Dofollow, Content",,12/1/2016 14:31,8/11/2021 10:33,,en,0,0,,3
2,11,6,0,https://www.freesubmissionlinks.com/f/kdu,kdu | kdu.com,47,11,https://www.kdu.ac.lk/,| Kotelawala Defence University | KDU | University of ...,,,Nofollow,,7/26/2021 19:22,7/26/2021 19:22,,en,0,0,,8
2,20,7,0,https://www.frwiki.org/wiki/John_Kotelawala,John Kotelawala,82,30,http://www.kdu.ac.lk/,Site internet de l'Universite General Sir John Kotelawala :,http://www.kdu.ac.lk/,,Nofollow,,8/6/2021 12:20,8/6/2021 12:20,,fr,0,0,,15
2,83,12,0,https://www.grith.fss.ulaval.ca/fr/equipe/nimasha-malalasekera,Nimasha Malalasekera | Groupe de recherche interuniversitaire sur le Tibet et l’Himalaya,30,7,http://ir.kdu.ac.lk/handle/345/1821,English Orthography in Online Text Messages [Full Text Article]. KDU Library E-Repository. Retrieved from,http://ir.kdu.ac.lk/handle/345/1821,,"Dofollow, Content",,6/7/2020 8:03,7/29/2021 11:21,,en,0,1,,5
2,8,6,0,https://www.healthy-tips.info/faculty-of-allied-health-sciences/,Faculty Of Allied Health Sciences,68,53,https://www.kdu.ac.lk/faculty-of-allied-health-sciences/,,https://www.kdu.ac.lk/faculty-of-allied-health-sciences/,,Nofollow,,6/23/2021 15:48,8/2/2021 16:51,,en,0,0,,40
2,2,6,1,https://www.jobconlk.com/2021/08/kdu-vacancies.html,19+ New KDU Vacancies | 2021,25,7,http://www.kdu.ac.lk/,Website:,www.kdu.ac.lk,,"Dofollow, Content",,8/17/2021 4:22,8/17/2021 4:22,,en,0,8,,6
2,6,6,0,https://www.jobscue.com/Universities.html,,4,13174,http://www.kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,7/3/2021 23:22,8/3/2021 15:08,,,0,0,,7708
2,27,7,0,https://www.keyword-rank.com/search/mkhg-kl,mkhg kl | MKHG conception - Home | Facebook,55,10,https://www.kdu.ac.lk/wp-content/uploads/2020/010/vacancy/tempmgt/Ad-Sinhala-post-of-TMA.pdf,wenE¾;=,,,Nofollow,,11/26/2020 7:52,3/18/2021 18:55,,en,0,0,,7
2,4,5,0,https://www.kryptogenetics.com.lk/partners/,Partners – KRYPTO GENETICS (PVT) LTD.,22,48,http://www.kdu.ac.lk/,,Kotelawala_Defence_University_crest,,"Dofollow, Image",,5/2/2021 6:29,8/14/2021 9:11,,en,0,0,,36
2,30,7,0,https://www.linkspropeller.com/find/ugghl,ugghl | UGHL:OTC US Stock Quote - Union Bridge Holdings Ltd ...,16,10,https://www.kdu.ac.lk/wp-content/uploads/2020/010/dayscholars/CERTIFICATE-INSPECTION/B-PHARM.pdf,FACULTY OF ALLIED HEALTH SCIENCES INTAKE 38 (1st BATCH ...,,,Nofollow,,12/18/2020 1:43,12/18/2020 1:43,,en,0,0,,8
2,5,5,0,https://www.loginports.com/kdu-email-155908,Kdu Email Login and Support,28,11,http://students.kdu.ac.lk/students/email_reg/,,kdu e-mail registration form for kdu staff and students,,"Nofollow, Image",,5/9/2021 9:28,8/7/2021 0:06,,en,0,0,,9
2,1,4,0,https://www.medicineline.info/faculty-of-medicine-colombo/,Faculty Of Medicine Colombo,59,50,https://www.kdu.ac.lk/Faculty-of-Medicine/,,https://www.kdu.ac.lk/Faculty-of-Medicine/,,Nofollow,,8/9/2021 8:02,8/9/2021 8:02,,en,0,0,,34
2,19,7,0,https://www.melex.id/quantity-surveyor-manager-pt-sri-tanaya-megatama-dokter-diagnosa.html,,29,21,https://www.kdu.ac.lk/department-of-quantity-surveying/images/staff/2021/new/JKDDTJayanetti.jpg,,Staff,,"Dofollow, Image",,8/2/2021 14:37,8/2/2021 14:37,,en,0,0,,14
2,16,7,0,https://www.newsbacklinks.com/lookup/kdu,kdu | Library - Welcome to UOW Malaysia KDU,36,12,https://www.kdu.ac.lk/Faculty-of-Medicine/,KDU is the Only National Military Medical Institution of ...,,,"Nofollow, Content",,8/8/2021 18:32,8/8/2021 18:32,,en,0,0,,6
2,32,8,0,https://www.nichesblog.com/search/hkdu,hkdu | HKDU - Hong Kong Doctor Union | Hong Kong Doctor Union,36,11,https://www.kdu.ac.lk/,| Kotelawala Defence University | KDU | University of ...,,,Nofollow,,1/4/2021 7:31,2/4/2021 20:22,,hr,0,0,,7
2,4,6,1,https://www.nyongesasande.com/list-of-universities-in-sri-lanka/,List of universities in Sri Lanka - Nyongesa Sande,91,61,http://www.kdu.ac.lk/,,21. General Sir John Kotelawala Defence University,,"Dofollow, Content",,6/23/2021 23:26,7/27/2021 8:33,,en,0,2,,36
2,7,6,0,https://www.pdfsdownload.com/download-pdf-for-free/engineering+mechatronic,Engineering Mechatronic documents | PDFs Download,82,34,http://www.kdu.ac.lk/faculty-of-engineering/images/curricular/BSc_in_Engineering_Mechatronic_Engineering.pdf,preview,Download,,Dofollow,,7/30/2020 14:28,7/25/2021 13:25,,en,0,0,,17
2,3,5,0,https://www.slstory.com/?????????-???????????-??/,????????? ??????????? ??? ?????. ??????? ??????? ?????????? -,41,10,https://www.kdu.ac.lk/,????? ” ?????? ????????? ???????,??????? ????????? ???? ??????? ???,"????????!” ?? ???? ??? ?????? ??????? ?????, ?????? ????? ??","Dofollow, Content",,7/30/2021 19:28,8/18/2021 1:45,,si,0,0,,6
2,2,4,0,https://www.srtsl.com/old-items.html,Old Items - Society of Radiological Technologists Sri Lanka,37,44,http://www.kdu.ac.lk/notices/news/82-events/553-calling-for-applications,Radiography / Radiotherapy at Sir John Kothalawala Defense University. Link,http://www.kdu.ac.lk/notices/news/82-events/553-calling-for-applications,Closing date 13.01.2016.,Dofollow,,2/25/2020 0:42,8/13/2021 1:11,,en,0,0,,20
2,14,7,0,https://www.uktamilnews.com/2015/08/02/the-last-thing-sri-lanka-needs-today-is-the-return-of-mahinda/,The last thing Sri Lanka needs today is the return of MAHINDA! – News site for Tamils,155,17,http://www.kdu.ac.lk/notices/news/82-events/214-sri-lanka-s-national-security-concerns-part-2,[iv],http://www.kdu.ac.lk/notices/news/82-events/214-sri-lanka-s-national-security-concerns-part-2,,"Dofollow, Content",,2/2/2021 6:14,8/10/2021 14:10,,en,0,0,,8
2,25,7,0,https://www.websitekeywordchecker.com/search/lms-army-courses,lms army courses | CRC ATRRS Courses - United States Army,18,10,https://www.kdu.ac.lk/undergraduate-courses/,Undergraduate Courses | KDU,,,Nofollow,,8/10/2021 17:58,8/10/2021 17:58,,en,0,0,,7
2,9,6,0,https://www.worldschoolface.com/index.php/blog/436/universities-in-sri-lanka/,UNIVERSITIES IN SRI LANKA » World School Face,33,87,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,1/31/2021 7:42,7/17/2021 15:51,,en,0,0,,62
2,19,18,16,https://www.yesman.lk/campus/kdu-kotelawala-defence-university,"Kotelawala Defence University - KDU (2020 / 2021) Intakes, fees, courses and branches",18,4,http://www.kdu.ac.lk/,+94 11 2 635268 | kdudefence@kdu.ac.lk |,http://www.kdu.ac.lk,,Dofollow,,12/6/2019 13:46,8/16/2021 5:08,,,0,98,,2
2,0,0,0,https://yuzellosun.blogspot.com/2021/04/ucsi-faculty-of-engineering-faculty-of.html,"Ucsi Faculty Of Engineering / Faculty of Engineering | NSBM Green University : · faculty of engineering, technology & built environment. - yuzellosun",112,38,https://www.kdu.ac.lk/faculty-of-engineering/wp-content/uploads/2017/07/01.jpg,,Ucsi's strong reputation in teaching and learning is increasingly complemented by its solid research output. Faculty of Engineering | General Sir John Kotelawala ...,,"Dofollow, Image",,4/28/2021 14:10,8/6/2021 6:50,,en,0,1,,31
1,0,0,0,http://4wdrodofuku.blogspot.com/2017/07/4wd-ambulance.html,4Wd: 4wd Ambulance,90,53,http://www.kdu.ac.lk/ocls/images/Tender notices/2017_Tenders/April/18.04.17/MT_3055_2017_purchase_of_spares_for_repair_LW_-_1158_toyota_4WD_ambulance.pdf,,10. - General Sir John Kotelawala Defence University,,Dofollow,,7/2/2018 20:56,8/10/2021 14:38,,en,0,0,,37
1,2,17,2,http://aasiriyaronline.blogspot.com/2020/12/blog-post_89.html,????????????? ????? ??????? : ???? ???? ????????? ?????????? ????????????? - ????????,258,13,https://www.kdu.ac.lk/paymentnon-payment-basis-degree-programmes-for-day-scholars-20202021-full-time-intake-38-2nd-batch/,,KDU Degree Programme Dowlnload,,Dofollow,,2/19/2021 13:38,8/12/2021 23:43,,ta,0,0,,7
1,0,0,0,http://aluminiumdoorspodochiku.blogspot.com/2017/09/aluminium-doors-in-sri-lanka.html,Aluminium Doors: Aluminium Doors In Sri Lanka,81,51,http://www.kdu.ac.lk/ocls/images/Tender notices/2017_Tenders/january/2017.01.24/MAINT_302-2016_sup__fix_of_aluminium_doors_for_audit_section.pdf,,5. 6. - General Sir John Kotelawala Defence University,,Dofollow,,2/18/2019 9:53,8/18/2021 0:11,,en,0,2,,39
1,13,6,0,http://babelserver.org/distort?url=https://en.wikipedia.org/wiki/Disability_in_Sri_Lanka,Manurance in Sri Lanka - Wikipedia,314,3,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-029.pdf,,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-029.pdf,,Nofollow,,7/31/2020 23:09,6/16/2021 15:46,,en,0,0,,3
1,63,10,0,http://belzec.phorum.pl/viewtopic.php?f=3&t=939154,Im glad I finally signed up • Be??ec forum,18,9,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=73481,my page:,benemid purchase mastercard otc,,Dofollow,,3/7/2019 11:54,1/25/2020 1:06,,pl,0,0,,6
1,0,0,0,http://businessadministrationdegreehonwaru.blogspot.com/2015/01/business-administration-degree-in-sri.html,Business Administration Degree: Business Administration Degree In Sri Lanka,88,59,http://www.kdu.ac.lk/faculty-of-graduate-studies/images/pdf/Courses/post4/2014/MBA_in_Log_Mgt-2014-12-22.pdf,,CURRICULUM MASTER OF BUSINESS ADMINISTRATION IN LOGISTICS ...,,Dofollow,,7/4/2018 5:43,8/8/2021 5:35,,en,0,0,,25
1,0,0,0,http://businessadministrationdegreepadal.blogspot.com/2015/01/business-administration-degree-in-sri.html,Business Administration Degree: Business Administration Degree In Sri Lanka,89,58,http://www.kdu.ac.lk/faculty-of-graduate-studies/images/pdf/Courses/post4/2014/MBA_in_Log_Mgt-2014-12-22.pdf,,CURRICULUM MASTER OF BUSINESS ADMINISTRATION IN LOGISTICS ...,,Dofollow,,7/6/2018 0:18,8/16/2021 20:18,,en,0,0,,24
1,0,0,0,http://businessadministrationdegreeyobikin.blogspot.com/2016/01/business-administration-degree-in-sri.html,Business Administration Degree: Business Administration Degree In Sri Lanka,91,57,http://www.kdu.ac.lk/faculty-of-graduate-studies/images/pdf/Courses/post4/2016/MBA_in_Log_Mgt-2016-12-22.pdf,,CURRICULUM MASTER OF BUSINESS ADMINISTRATION IN LOGISTICS ...,,Dofollow,,11/13/2017 8:50,8/8/2021 10:04,,en,0,0,,25
1,0,0,0,http://businessloaninterestkankushi.blogspot.com/2017/08/business-loan-interest-rates-in-sri.html,Business Loan Interest: Business Loan Interest Rates In Sri Lanka,68,53,http://www.kdu.ac.lk/proceedings/irc2015/2015/law-012.pdf,,Corporate Governance Of Banks: A Critical Analysis Of Sri ...,,Dofollow,,5/18/2019 7:59,8/5/2021 11:38,,en,0,0,,38
1,0,0,0,http://businessmanagementdegreebanbun.blogspot.com/2015/01/nibm-business-management-degree.html,Business Management Degree: Nibm Business Management Degree,117,65,http://www.kdu.ac.lk/department-of-social-science/images/KDUCV.pdf,,Name : Sudath Deshapriya Udayasena RSP Rank : Lieutenant ...,,Dofollow,,11/14/2017 3:11,8/9/2021 10:38,,en,0,0,,34
1,0,0,0,http://businessmanagementdegreerikazari.blogspot.com/2016/01/nibm-business-management-degree.html,Business Management Degree: Nibm Business Management Degree,118,70,http://www.kdu.ac.lk/department-of-social-science/images/KDUCV.pdf,,Name : Sudath Deshapriya Udayasena RSP Rank : Lieutenant ...,,Dofollow,,11/8/2017 14:58,8/18/2021 10:47,,en,0,0,,34
1,0,0,0,http://businessmanagementdegreezelok.blogspot.com/2015/01/nibm-business-management-degree.html,Business Management Degree: Nibm Business Management Degree,119,73,http://www.kdu.ac.lk/department-of-social-science/images/KDUCV.pdf,,Name : Sudath Deshapriya Udayasena RSP Rank : Lieutenant ...,,Dofollow,,8/1/2021 5:56,8/16/2021 1:15,,en,0,0,,34
1,0,1,0,http://certificare.com.br/index.php?option=com_k2&view=item&id=1:noticias-do-g1&limitstart=210090,Noticias do G1,25,27,https://www.kdu.ac.lk/department-of-strategic-studies/component/k2/item/20,bitcoin casino https://rhinoplasti.ir/forums/users/pluckylion Classic best in bitcoin slot addon http://pumpsystemsafrica.net/index.php/component/k2/item/2,https://www.kdu.ac.lk/department-of-strategic-studies/component/k2/item/20,kejyqwoxvnle,"Nofollow, Content",,6/5/2021 6:37,6/5/2021 6:37,,en,0,0,,23
